,time,open,high,low,close,vol_,volume,btc_two_crows,btc_THREE_BLACK_CROWS,btc_THREE_INSIDE_UP_DOWN,CDL_3_LINE_STRIKE,CDL_3_OUTSIDE,CDL_3_STARS_IN_SOUTH,CDL_3_WHITE_SOLDIERS,CDL_ABANDONED_BABY,CDL_ADVANCE_BLOCK,btc_CDL_BELT_HOLD,btc_CDL_BREAK_AWAY,btc_CDL_CLOSING_MARUBOZU
2590,1663983900,19085.1,19130.3,19085.1,19130.3,6.3706337,121780.285061818,0,0,0,0,0,0,0,0,0,100,0,100
2591,1663984200,19130.7,19163.7,19130.7,19142.7,4.05482167,77661.148633517,0,0,0,0,0,0,0,0,0,0,0,0
2592,1663984500,19132.1,19146.1,19129.7,19142.1,0.95063572,18190.731862164,0,0,0,0,0,0,0,0,0,0,0,0
2593,1663984800,19141.6,19141.6,19107.6,19116.6,1.82516591,34901.495339726,0,0,0,0,0,0,0,0,0,-100,0,0
2594,1663985100,19117.8,19133.2,19100.3,19124.1,5.9844742,114318.720085095,0,0,0,0,0,0,0,0,0,0,0,0
2595,1663985400,19128.2,19146.3,19112.2,19112.2,0.57905364,11077.401393095,0,0,0,0,0,0,0,0,0,0,0,0
2596,1663985700,19112.5,19112.5,19085.0,19101.7,1.03313478,19729.132248044,0,0,0,0,-100,0,0,0,0,0,0,0
2597,1663986000,19116.9,19119.7,19085.1,19119.7,0.89384797,17072.359621427,0,0,0,0,0,0,0,0,0,0,0,0
2598,1663986300,19119.7,19130.0,19106.2,19130.0,0.63723824,12183.64896553,0,0,0,0,0,0,0,0,0,0,0,0
2599,1663986600,19120.0,19164.8,19120.0,19159.8,3.59341865,68830.809494622,0,0,0,0,0,0,0,0,0,100,0,0
2600,1663986900,19159.8,19187.2,19159.8,19173.6,4.14241454,79401.969478106,0,0,0,0,0,0,0,0,0,0,0,0
2601,1663987200,19177.0,19190.9,19163.6,19184.5,4.09893566,78601.774748059,0,0,0,0,0,0,0,0,-100,0,0,0
2602,1663987500,19186.9,19186.9,19157.2,19157.9,4.71763387,90389.536241257,0,0,0,0,0,0,0,0,0,-100,0,-100
2603,1663987800,19159.8,19159.8,19094.0,19094.0,1.6302983,31188.28012388,0,0,0,0,-100,0,0,0,0,-100,0,-100
2604,1663988100,19089.9,19124.9,19088.6,19124.9,0.89119972,17030.006032232,0,0,0,0,0,0,0,0,0,100,0,100
2605,1663988400,19124.8,19132.1,19113.8,19127.9,1.50440377,28772.294974349,0,0,0,0,0,0,0,0,0,0,0,0
2606,1663988700,19127.9,19148.1,19127.9,19146.1,0.33247667,6362.820113392,0,0,0,0,0,0,0,0,0,0,0,0
2607,1663989000,19146.2,19146.2,19098.8,19117.1,1.75787601,33614.542179377,0,0,0,0,0,0,0,0,0,-100,0,0
2608,1663989300,19103.4,19105.1,19091.8,19105.1,3.2011912,61121.783061724,0,0,0,0,-100,0,0,0,0,0,0,0
2609,1663989600,19105.1,19122.6,19105.0,19119.2,0.19757164,3774.726218993,0,0,0,0,0,0,0,0,0,0,0,0
2610,1663989900,19119.1,19119.2,19096.5,19118.1,0.44949792,8592.325270042,0,0,0,0,0,0,0,0,0,0,0,0
2611,1663990200,19117.8,19117.9,19098.6,19109.5,4.27424577,81676.31542658,0,0,0,0,0,0,0,0,0,0,0,0
2612,1663990500,19112.7,19121.1,19105.8,19119.4,2.73455411,52255.668523096,0,0,0,0,0,0,0,0,0,0,0,0
2613,1663990800,19117.6,19136.2,19113.4,19134.9,11.09026538,212033.724105151,0,0,0,0,0,0,0,0,0,0,0,0
2614,1663991100,19135.2,19135.2,19035.5,19048.9,27.16858889,517668.892828308,0,0,0,0,0,0,0,0,0,-100,0,0
2615,1663991400,19047.4,19048.9,19038.4,19048.9,1.54831272,29491.78315581,0,0,0,0,0,0,0,0,0,0,0,0
2616,1663991700,19048.9,19103.0,19048.9,19094.5,12.56750563,239747.018820572,0,0,0,0,0,0,0,0,0,100,0,0
2617,1663992000,19107.3,19132.6,19107.3,19131.0,0.33204606,6347.924201602,0,0,0,0,0,0,0,0,0,100,0,100
2618,1663992300,19130.9,19140.8,19130.9,19134.4,5.49836065,105193.040484688,0,0,0,0,0,0,0,0,0,0,0,0
2619,1663992600,19134.5,19149.8,19082.3,19082.7,2.87496679,55006.532901115,0,0,0,0,0,0,0,0,0,0,0,-100
2620,1663992900,19089.7,19110.8,19088.6,19110.8,0.26911055,5140.975172291,0,0,0,0,0,0,0,0,0,0,0,0
2621,1663993200,19107.4,19117.4,19107.4,19112.9,0.42228527,8070.56400077,0,0,0,0,0,0,0,0,0,0,0,0
2622,1663993500,19112.9,19132.4,19096.9,19131.9,0.67660482,12937.011207274,0,0,0,0,0,0,0,0,0,0,0,0
2623,1663993800,19132.4,19138.4,19132.4,19137.2,5.57691871,106709.319217482,0,0,0,0,0,0,0,0,0,0,0,0
2624,1663994100,19138.4,19144.0,19138.3,19143.9,0.87221373,16695.838799603,0,0,0,0,0,0,0,0,0,0,0,0
2625,1663994400,19144.0,19144.0,19116.7,19116.7,0.43896015,8401.339582513,0,0,0,0,0,0,0,0,0,-100,0,-100
2626,1663994700,19116.7,19153.8,19116.7,19153.8,1.7163329,32857.931089126,0,0,0,0,0,0,0,0,0,100,0,100
2627,1663995000,19145.0,19145.0,19120.9,19138.3,0.28595695,5472.666034252,0,0,0,0,0,0,0,0,0,0,0,0
2628,1663995300,19140.8,19170.0,19140.8,19168.8,0.43152854,8264.973069043,0,0,0,0,0,0,0,0,0,100,0,100
2629,1663995600,19170.7,19173.0,19163.1,19163.1,2.86776018,54965.944235286,0,0,0,0,0,0,0,0,0,0,0,0
2630,1663995900,19167.4,19172.0,19161.2,19162.9,0.79921858,15317.031655356,0,0,0,0,0,0,0,0,0,0,0,0
2631,1663996200,19165.3,19165.4,19140.7,19144.3,0.23346848,4472.180392531,0,0,0,0,0,0,0,0,0,-100,0,0
2632,1663996500,19143.4,19158.5,19143.4,19153.0,0.91488418,17525.344496352,0,0,0,0,0,0,0,0,0,0,0,0
2633,1663996800,19152.9,19162.8,19143.3,19143.3,2.68878368,51499.385978711,0,0,0,0,0,0,0,0,0,0,0,0
2634,1663997100,19143.3,19143.4,19110.0,19110.0,2.439005,46642.636368386,0,0,0,0,0,0,0,0,0,-100,0,-100
2635,1663997400,19103.1,19113.3,19099.9,19103.3,0.27993772,5348.600929284,0,0,0,0,0,0,0,0,0,0,0,0
2636,1663997700,19099.6,19137.8,19099.6,19136.4,0.81649627,15618.176672268,0,0,0,0,0,0,0,0,0,100,0,100
2637,1663998000,19136.4,19136.4,19102.0,19114.2,1.05606521,20173.398170974,0,0,0,0,0,0,0,0,0,-100,0,0
2638,1663998300,19114.8,19118.0,19101.6,19104.2,1.24205802,23732.747582258,0,0,0,0,0,0,0,0,0,0,0,0
2639,1663998600,19105.8,19149.9,19105.8,19121.0,5.3060407,101604.112024548,0,0,0,0,0,0,0,0,0,0,0,0
2640,1663998900,19120.1,19160.6,19120.1,19154.2,2.88950549,55298.933444832,0,0,0,0,0,0,0,0,0,100,0,0
2641,1663999200,19152.7,19154.2,19133.5,19136.0,5.13813894,98318.29835057,0,0,0,0,0,0,0,0,0,0,0,0
2642,1663999500,19141.2,19154.1,19139.6,19154.1,0.05750964,1100.928193093,0,0,0,0,0,0,0,0,0,0,0,0
2643,1663999800,19142.7,19142.7,19072.2,19081.7,1.70770848,32582.276441456,0,0,0,0,0,0,0,0,0,-100,0,0
2644,1664000100,19083.8,19098.1,19083.8,19087.9,0.76696889,14640.612022313,0,0,0,0,0,0,0,0,0,0,0,0
2645,1664000400,19086.1,19087.5,19080.3,19087.5,0.96840145,18481.187521197,0,0,0,0,0,0,0,0,0,0,0,0
2646,1664000700,19088.6,19092.7,19083.6,19090.9,1.1878965,22676.658577105,0,0,0,0,0,0,0,0,0,0,0,0
2647,1664001000,19090.6,19092.7,19090.5,19092.6,0.10507171,2006.05596545,0,0,0,0,0,0,0,0,0,0,0,0
2648,1664001300,19092.7,19138.8,19092.7,19138.8,1.08262833,20704.760954752,0,0,0,0,0,0,100,0,0,100,0,100
2649,1664001600,19132.1,19135.0,19062.0,19062.0,5.28097636,100866.570363176,0,0,0,0,0,0,0,0,0,0,0,-100
2650,1664001900,19074.5,19088.6,19072.1,19088.6,1.72378226,32878.161258401,0,0,0,0,0,0,0,0,0,0,0,0
2651,1664002200,19088.5,19107.7,19088.5,19100.3,0.04401606,840.762858109,0,0,0,0,0,0,0,0,0,0,0,0
2652,1664002500,19097.9,19097.9,19075.0,19088.4,5.07457147,96860.071152698,0,0,0,0,0,0,0,0,0,0,0,0
2653,1664002800,19088.4,19089.2,19084.1,19086.3,0.16236221,3098.987984903,0,0,0,0,0,0,0,0,0,0,0,0
2654,1664003100,19086.3,19086.3,19047.0,19050.6,19.21523646,366265.84954777,0,0,0,0,0,0,0,0,0,-100,0,0
2655,1664003400,19057.7,19059.7,19018.2,19018.2,0.95879626,18254.234848441,0,0,0,0,0,0,0,0,0,-100,0,-100
2656,1664003700,19017.5,19032.9,18941.6,18949.5,38.08046556,722872.22335573,0,0,0,0,0,0,0,0,0,0,0,0
2657,1664004000,18949.5,19023.3,18949.5,18997.1,0.81429118,15463.890479113,0,0,0,0,0,0,0,0,0,100,0,0
2658,1664004300,19000.6,19000.6,18974.0,18980.1,0.22030083,4182.128565393,0,0,0,0,0,0,0,0,0,0,0,0
2659,1664004600,18980.6,19000.5,18980.6,18999.4,3.29093865,62489.256752012,0,0,0,0,0,0,0,0,0,0,0,0
2660,1664004900,19002.9,19004.1,18987.5,19003.9,1.83341661,34839.556053434,0,0,0,0,0,0,0,0,0,0,0,0
2661,1664005200,19004.0,19018.2,19004.0,19015.5,0.89654334,17050.54614218,0,0,0,0,0,0,0,0,0,0,0,0
2662,1664005500,19015.4,19015.4,19003.9,19009.2,1.0477633,19914.82744745,0,0,0,0,0,0,0,0,0,0,0,0
2663,1664005800,19011.9,19011.9,19003.9,19008.3,0.07438767,1414.154788736,0,0,0,0,0,0,0,0,0,0,0,0
2664,1664006100,19008.4,19008.4,18977.3,18982.4,1.62366408,30850.803184378,0,0,0,0,0,0,0,0,0,-100,0,0
2665,1664006400,18984.0,18996.9,18983.1,18995.7,0.56268809,10684.786059106,0,0,0,0,0,0,0,0,0,0,0,0
2666,1664006700,18990.4,18996.1,18959.1,18959.1,8.84387526,167990.391621997,0,0,0,0,0,0,0,0,0,0,0,-100
2667,1664007000,18959.1,18979.5,18954.9,18974.1,7.26774866,137770.462098319,0,0,0,0,0,0,0,0,0,0,0,0
2668,1664007300,18967.3,18979.7,18961.2,18969.7,1.2463182,23639.138105131,0,0,0,0,0,0,0,0,0,0,0,0
2669,1664007600,18969.7,18993.7,18969.6,18989.7,0.93063737,17668.861473715,0,0,0,0,0,0,0,0,0,100,0,0
2670,1664007900,18991.3,18994.5,18983.7,18993.5,0.08687605,1649.980388476,0,0,0,0,0,0,0,0,0,0,0,0
2671,1664008200,18990.5,18990.5,18954.4,18969.3,0.14462436,2741.387004618,0,0,0,0,0,0,0,0,0,-100,0,0
2672,1664008500,18969.4,19009.1,18969.3,18998.4,6.79595158,129059.289454771,0,0,0,0,0,0,0,0,0,100,0,0
2673,1664008800,18998.3,19032.8,18996.7,19030.0,7.47705123,142188.42225628,0,0,0,0,0,0,0,0,0,100,0,0
2674,1664009100,19035.9,19040.4,19024.3,19032.0,1.06900761,20346.40719538,0,0,0,0,0,0,0,0,0,0,0,0
2675,1664009400,19026.3,19034.0,19019.0,19019.0,2.80442016,53375.831463069,0,0,0,0,0,0,0,0,0,0,0,0
2676,1664009700,19018.9,19035.8,19010.4,19035.8,0.19353268,3680.923846146,0,0,0,0,0,0,0,0,0,0,0,100
2677,1664010000,19035.8,19080.6,19035.8,19078.4,7.18931783,137145.60867983,0,0,0,0,100,0,0,0,0,100,0,100
2678,1664010300,19081.5,19110.5,19073.3,19106.3,15.68193192,299555.345624939,0,0,0,0,0,0,0,0,-100,0,0,0
2679,1664010600,19091.5,19095.0,19088.9,19089.5,0.13750604,2625.203348255,0,0,0,0,0,0,0,0,0,0,0,0
2680,1664010900,19091.8,19094.4,19074.0,19074.0,0.35690389,6813.054299152,0,0,-100,0,0,0,0,0,0,0,0,0
2681,1664011200,19074.0,19074.1,19053.7,19053.7,0.13019763,2482.026606787,0,0,0,0,0,0,0,0,0,-100,0,-100
2682,1664011500,19057.3,19057.3,19031.7,19034.7,3.43574802,65410.408178539,0,0,0,0,0,0,0,0,0,-100,0,0
2683,1664011800,19036.6,19036.7,18997.2,19014.1,1.6650523,31669.605317497,0,0,0,0,0,0,0,0,0,-100,0,0
2684,1664012100,19014.6,19014.6,18972.1,18975.1,8.53442908,162025.011128154,0,0,0,0,0,0,0,0,0,-100,0,0
2685,1664012400,18979.6,19014.7,18971.1,19014.7,6.4575873,122572.837559856,0,0,0,0,0,0,0,0,0,0,0,100
2686,1664012700,19015.7,19030.1,19015.7,19020.6,2.74749894,52273.205486798,0,0,0,0,0,0,0,0,0,0,0,0
2687,1664013000,19020.4,19042.8,19018.0,19042.5,0.67212314,12790.834618334,0,0,0,0,0,0,0,0,0,0,0,0
2688,1664013300,19041.4,19042.9,19037.1,19042.9,0.72863426,13873.328835092,0,0,0,0,0,0,0,0,0,0,0,0
2689,1664013600,19041.0,19041.0,19024.2,19034.3,2.57739348,49037.216655294,0,0,0,0,0,0,0,0,0,0,0,0
2690,1664013900,19034.2,19034.2,19020.5,19020.5,0.32125432,6113.744711488,0,0,0,0,0,0,0,0,0,0,0,0
2691,1664014200,19020.5,19020.6,19013.7,19013.7,1.32486907,25197.109594779,0,0,0,0,0,0,0,0,0,0,0,0
2692,1664014500,19014.8,19029.4,19014.7,19016.9,1.97145876,37490.492003851,0,0,0,0,0,0,0,0,0,0,0,0
2693,1664014800,19016.8,19030.8,19016.4,19029.4,1.00616319,19139.64486857,0,0,0,0,0,0,0,0,0,0,0,0
2694,1664015100,19029.4,19053.7,19020.8,19047.9,1.31056942,24947.287952835,0,0,0,0,0,0,0,0,0,0,0,0
2695,1664015400,19050.0,19057.2,19050.0,19055.8,1.70201163,32434.716931042,0,0,0,0,0,0,0,0,0,0,0,0
2696,1664015700,19053.9,19053.9,19025.0,19033.2,0.82452178,15701.224924013,0,0,0,0,0,0,0,0,0,-100,0,0
2697,1664016000,19037.8,19038.0,19020.7,19020.7,0.40579582,7724.559382122,0,0,0,0,0,0,0,0,0,-100,0,-100
2698,1664016300,19020.8,19023.6,18982.7,18994.7,1.04238168,19822.456118544,0,0,0,0,0,0,0,0,0,0,0,0
2699,1664016600,18994.1,19021.0,18993.7,19017.5,0.70944229,13478.697089465,0,0,0,0,0,0,0,0,0,100,0,0
2700,1664016900,19017.6,19017.6,19011.0,19011.6,1.2957752,24638.636339237,0,0,0,0,0,0,0,0,0,0,0,0
2701,1664017200,19013.6,19037.6,19013.1,19036.1,0.79835015,15184.345143853,0,0,0,0,0,0,0,0,0,100,0,100
2702,1664017500,19036.2,19036.2,19028.1,19030.7,4.1435854,78848.835845707,0,0,0,0,0,0,0,0,0,0,0,0
2703,1664017800,19030.8,19037.6,19030.0,19037.6,30.28968143,576556.640863069,0,0,0,0,0,0,0,0,0,0,0,0
2704,1664018100,19037.6,19037.6,19018.6,19018.6,0.1402065,2669.189754066,0,0,0,0,0,0,0,0,0,-100,0,-100
2705,1664018400,19016.3,19018.0,19005.2,19018.0,0.24454408,4649.269049399,0,0,0,0,0,0,0,0,0,0,0,0
2706,1664018700,19022.0,19086.5,19021.9,19086.5,5.58155088,106467.683693005,0,0,0,0,0,0,0,100,0,100,0,100
2707,1664019000,19086.5,19089.7,19070.1,19078.3,14.15554396,270138.272387229,0,0,0,0,0,0,0,0,0,0,0,0
2708,1664019300,19084.1,19089.0,19060.3,19065.6,11.35170142,216663.695007749,0,0,0,0,0,0,0,0,0,0,0,0
2709,1664019600,19067.5,19078.9,19061.8,19064.4,0.78995533,15059.964937497,0,0,0,0,0,0,0,0,0,0,0,0
2710,1664019900,19064.4,19069.1,19063.6,19065.6,2.24120015,42728.55394315,0,0,0,0,0,0,0,0,0,0,0,0
2711,1664020200,19065.7,19078.2,19063.5,19073.0,20.54679458,391697.450845226,0,0,0,0,0,0,0,0,0,0,0,0
2712,1664020500,19073.1,19076.4,19046.8,19049.5,2.02288924,38549.356717495,0,0,0,0,0,0,0,0,0,0,0,0
2713,1664020800,19051.3,19057.7,19049.6,19053.8,0.97611235,18598.777681442,0,0,0,0,0,0,0,0,0,0,0,0
2714,1664021100,19053.6,19073.6,19053.6,19070.9,1.79032859,34138.839380872,0,0,0,0,0,0,0,0,0,100,0,0
2715,1664021400,19072.3,19086.8,19072.3,19081.2,3.27531504,62495.789379551,0,0,0,0,0,0,0,0,0,0,0,0
2716,1664021700,19080.4,19088.5,19063.7,19084.7,3.55167913,67731.244801012,0,0,0,0,0,0,0,0,-100,0,0,0
2717,1664022000,19088.0,19088.0,19071.6,19072.6,0.33591302,6408.109645037,0,0,0,0,0,0,0,0,0,-100,0,-100
2718,1664022300,19072.6,19072.6,19064.6,19072.3,2.34955089,44805.79540406,0,0,0,0,-100,0,0,0,0,0,0,0
2719,1664022600,19072.3,19075.7,19059.7,19072.3,1.67028121,31846.06014112,0,0,0,0,0,0,0,0,0,0,0,0
2720,1664022900,19071.7,19100.0,19071.7,19100.0,11.20577685,213928.194607314,0,0,0,0,0,0,0,0,0,100,0,100
2721,1664023200,19100.0,19147.6,19100.0,19147.6,32.05175079,612759.323056364,0,0,0,0,0,0,0,0,0,100,0,100
2722,1664023500,19147.6,19191.5,19147.6,19188.2,14.55449172,278905.095032963,0,0,0,0,0,0,0,0,0,100,0,0
2723,1664023800,19189.2,19189.3,19141.0,19176.2,4.12617771,79090.503905322,0,0,0,0,0,0,0,0,0,0,0,0
2724,1664024100,19176.3,19176.3,19137.4,19137.4,4.44678142,85178.940125034,0,0,0,0,0,0,0,0,0,-100,0,-100
2725,1664024400,19137.7,19158.0,19130.1,19156.4,2.11920706,40571.207881051,0,0,0,0,0,0,0,0,0,0,0,0
2726,1664024700,19156.7,19176.3,19153.5,19176.3,1.21375362,23259.461417903,0,0,0,0,0,0,0,0,0,0,0,0
2727,1664025000,19176.3,19200.0,19176.3,19200.0,152.49127583,2927831.232099883,0,0,0,0,0,0,100,0,0,100,0,100
2728,1664025300,19200.0,19200.0,19163.5,19182.9,1.49426419,28667.557181649,0,0,0,0,0,0,0,0,0,0,0,0
2729,1664025600,19182.6,19183.9,19143.7,19143.8,8.43246617,161462.374118403,0,0,0,0,0,0,0,0,0,-100,0,-100
2730,1664025900,19150.3,19151.8,19114.4,19130.2,3.95122077,75545.785035509,0,0,0,0,0,0,0,0,0,0,0,0
2731,1664026200,19129.6,19140.6,19129.6,19137.6,1.41489185,27079.727858052,0,0,0,0,0,0,0,0,0,0,0,0
2732,1664026500,19133.7,19141.1,19110.4,19141.0,1.8466615,35331.878689433,0,0,0,0,0,0,0,0,0,0,0,0
2733,1664026800,19140.1,19141.1,19130.9,19135.4,2.28999779,43832.252138407,0,0,0,0,0,0,0,0,0,0,0,0
2734,1664027100,19137.5,19148.1,19136.7,19148.1,1.00929942,19317.797794285,0,0,0,0,0,0,0,0,0,0,0,0
2735,1664027400,19160.2,19174.9,19131.2,19131.2,1.25941471,24140.015540309,0,0,0,0,0,0,0,0,0,0,0,-100
2736,1664027700,19118.5,19125.5,19116.2,19117.9,0.30641438,5858.439113908,0,0,0,0,-100,0,0,0,0,0,0,0
2737,1664028000,19116.9,19132.5,19116.9,19122.7,1.82683652,34941.878044847,0,0,0,0,0,0,0,0,0,0,0,0
2738,1664028300,19125.6,19125.6,19099.8,19100.7,4.10780578,78493.689129178,0,0,0,0,0,0,0,0,0,-100,0,-100
2739,1664028600,19104.9,19111.0,19062.4,19079.1,5.99638996,114425.776327324,0,0,0,0,-100,0,0,0,0,0,0,0
2740,1664028900,19075.4,19100.0,19074.3,19097.0,5.94275823,113497.182444826,0,0,0,0,0,0,0,0,0,100,0,0
2741,1664029200,19096.9,19100.0,19068.5,19089.9,4.28235682,81693.955614956,0,0,0,0,0,0,0,0,0,0,0,0
2742,1664029500,19095.7,19128.4,19086.4,19117.4,3.13887012,59935.251816849,0,0,0,0,0,0,0,0,0,0,0,0
2743,1664029800,19117.4,19137.2,19098.4,19117.8,7.41217008,141638.923810797,0,0,0,0,0,0,0,0,0,0,0,0
2744,1664030100,19117.8,19129.0,19103.1,19129.0,5.8255857,111310.410305955,0,0,0,0,0,0,0,0,0,0,0,0
2745,1664030400,19127.1,19133.4,19089.5,19090.9,0.91648547,17530.581332872,0,0,0,0,0,0,0,0,0,0,0,-100
2746,1664030700,19097.9,19109.3,19083.8,19087.5,2.05220089,39192.079718612,0,0,0,0,0,0,0,0,0,0,0,0
2747,1664031000,19090.1,19103.8,19085.6,19085.6,1.86266332,35564.689782754,0,0,0,0,0,0,0,0,0,0,0,0
2748,1664031300,19083.1,19101.3,19075.0,19075.0,13.75767012,262473.506318745,0,0,0,0,0,0,0,0,0,0,0,0
2749,1664031600,19069.4,19106.5,19069.4,19087.4,0.30944839,5906.720659049,0,0,0,0,0,0,0,0,0,100,0,0
2750,1664031900,19087.4,19102.1,19087.4,19093.5,1.21228384,23152.144186647,0,0,0,0,100,0,0,0,0,0,0,0
2751,1664032200,19096.6,19111.9,19093.3,19100.5,7.41021216,141543.773618591,0,0,0,0,0,0,0,0,0,0,0,0
2752,1664032500,19100.5,19100.5,19053.1,19061.2,8.21853696,156877.156168003,0,0,0,0,0,0,0,0,0,-100,0,0
2753,1664032800,19065.1,19083.4,19022.7,19033.4,3.30766019,62985.166137139,0,0,0,0,0,0,0,0,0,0,0,0
2754,1664033100,19043.6,19054.8,19019.3,19025.0,4.14030273,78853.952684071,0,0,0,0,0,0,0,0,0,0,0,0
2755,1664033400,19034.0,19051.7,19029.1,19047.3,4.92035858,93714.713180315,0,0,0,0,0,0,0,0,0,0,0,0
2756,1664033700,19049.2,19053.9,19049.1,19049.8,4.83927349,92191.938469558,0,0,0,0,0,0,0,0,0,0,0,0
2757,1664034000,19049.9,19067.2,19034.8,19059.6,4.66487957,88838.583257581,0,0,0,0,0,0,0,0,0,0,0,0
2758,1664034300,19063.0,19067.7,19048.0,19052.4,2.2071053,42051.455559961,0,0,0,0,0,0,0,0,0,0,0,0
2759,1664034600,19052.5,19083.6,19052.5,19073.8,0.79003252,15061.184080243,0,0,0,0,0,0,0,0,0,100,0,0
2760,1664034900,19073.8,19085.9,19068.8,19074.6,0.95510819,18220.557769054,0,0,0,0,0,0,0,0,0,0,0,0
2761,1664035200,19082.7,19113.6,19077.4,19113.0,4.24319241,81048.296683393,0,0,0,0,0,0,0,0,0,0,0,100
2762,1664035500,19113.6,19149.4,19107.1,19149.3,13.68133133,261625.28746531,0,0,0,0,0,0,0,0,0,0,0,100
2763,1664035800,19149.4,19182.4,19149.4,19160.2,1.77710361,34049.501723329,0,0,0,0,0,0,0,0,-100,0,0,0
2764,1664036100,19167.0,19168.4,19122.1,19140.0,0.69140151,13233.61498865,0,0,0,0,0,0,0,0,0,-100,0,0
2765,1664036400,19137.2,19153.6,19102.3,19103.4,8.70882406,166474.469260806,0,0,0,0,-100,0,0,0,0,0,0,-100
2766,1664036700,19102.7,19118.1,19095.5,19117.7,1.87944984,35923.876383683,0,0,0,0,0,0,0,0,0,0,0,0
2767,1664037000,19114.8,19137.1,19114.8,19130.0,1.5195818,29064.734834401,0,0,0,0,0,0,0,0,0,0,0,0
2768,1664037300,19130.1,19130.1,19104.5,19115.9,1.53754741,29396.233913381,0,0,0,0,0,0,0,0,0,0,0,0
2769,1664037600,19118.6,19127.5,19118.6,19125.0,9.9292145,189893.931500535,0,0,0,0,0,0,0,0,0,0,0,0
2770,1664037900,19125.1,19125.1,19092.2,19092.2,5.95703164,113914.077902858,0,0,0,0,0,0,0,0,0,-100,0,-100
2771,1664038200,19092.2,19108.7,19092.2,19097.8,2.12954121,40664.017894066,0,0,0,0,0,0,0,0,0,0,0,0
2772,1664038500,19106.9,19109.4,19100.8,19100.9,2.12483668,40586.927395879,0,0,0,0,0,0,0,0,0,0,0,0
2773,1664038800,19100.9,19100.9,19086.2,19096.1,3.93592998,75139.82607977,0,0,0,0,0,0,0,0,0,0,0,0
2774,1664039100,19096.4,19114.1,19096.4,19114.1,1.06165661,20281.989489472,0,0,0,0,0,0,0,0,0,100,0,100
2775,1664039400,19114.3,19130.1,19112.4,19130.1,14.76718008,282366.962318231,0,0,0,0,0,0,0,0,0,100,0,100
2776,1664039700,19130.1,19146.0,19130.0,19139.7,3.20301374,61301.793825918,0,0,0,0,0,0,0,0,-100,0,0,0
2777,1664040000,19142.5,19170.0,19117.9,19119.0,8.01147273,153405.023780746,0,0,0,0,0,0,0,0,0,0,0,-100
2778,1664040300,19119.0,19137.9,19118.9,19122.8,1.04885352,20062.633531735,0,0,0,0,0,0,0,0,0,0,0,0
2779,1664040600,19122.8,19133.9,19122.8,19122.9,4.59255536,87844.733801375,0,0,0,0,0,0,0,0,0,0,0,0
2780,1664040900,19122.9,19123.1,19100.6,19102.5,6.61318848,126374.906031473,0,0,0,0,0,0,0,0,0,-100,0,-100
2781,1664041200,19102.5,19102.7,19096.9,19098.6,2.3289936,44479.878447431,0,0,0,0,0,0,0,0,0,0,0,0
2782,1664041500,19098.7,19100.0,19096.9,19098.8,1.20165265,22948.85193035,0,0,0,0,0,0,0,0,0,0,0,0
2783,1664041800,19098.8,19119.7,19098.7,19113.5,1.32382028,25292.394755457,0,0,0,0,0,0,0,0,0,100,0,0
2784,1664042100,19113.5,19113.5,19075.0,19075.1,3.68072338,70286.820264419,0,0,0,0,0,0,0,0,0,-100,0,-100
2785,1664042400,19075.0,19081.4,19058.8,19081.4,14.63275296,279078.020143355,0,0,0,0,0,0,0,0,0,0,0,0
2786,1664042700,19073.2,19078.2,19062.2,19062.8,1.46985313,28031.179557555,0,0,0,0,0,0,0,0,0,0,0,0
2787,1664043000,19062.8,19070.0,19062.7,19064.4,1.56989605,29928.153661157,0,0,0,0,0,0,0,0,0,0,0,0
2788,1664043300,19067.2,19084.0,19067.2,19082.8,1.02532014,19561.477615839,0,0,0,0,0,0,0,0,0,100,0,100
2789,1664043600,19082.5,19095.0,19082.3,19082.3,0.27454175,5240.46620454,0,0,0,0,0,0,0,0,0,0,0,0
2790,1664043900,19082.8,19086.5,19068.6,19086.2,1.37205247,26174.952936258,0,0,0,0,0,0,0,0,0,0,0,0
2791,1664044200,19086.2,19088.5,19071.2,19086.5,0.70407622,13434.618999328,0,0,0,0,0,0,0,0,0,0,0,0
2792,1664044500,19087.1,19087.1,19072.2,19074.2,0.9960536,19000.995656278,0,0,0,0,0,0,0,0,0,-100,0,0
2793,1664044800,19074.7,19098.3,19068.1,19098.3,1.32657039,25307.537953513,0,0,0,0,0,0,0,0,0,0,0,100
2794,1664045100,19096.7,19097.9,19088.8,19096.4,1.49365466,28520.682887569,0,0,0,0,0,0,0,0,0,0,0,0
2795,1664045400,19095.5,19101.3,19094.0,19099.6,0.56484945,10787.428685539,0,0,0,0,0,0,0,0,0,0,0,0
2796,1664045700,19097.4,19120.2,19094.0,19117.1,1.44475135,27602.964272709,0,0,0,0,100,0,0,0,0,0,0,0
2797,1664046000,19114.7,19133.8,19109.4,19129.0,0.73483128,14050.157175038,0,0,0,0,0,0,0,0,0,0,0,0
2798,1664046300,19128.7,19128.7,19101.5,19110.4,2.43804281,46606.276828213,0,0,0,0,0,0,0,0,0,-100,0,0
2799,1664046600,19112.1,19120.4,19110.8,19118.5,0.25375214,4851.170212537,0,0,0,0,0,0,0,0,0,0,0,0
2800,1664046900,19118.6,19118.9,19112.5,19114.0,0.92704862,17720.288492146,0,0,0,0,0,0,0,0,0,0,0,0
