,time,open,high,low,close,vol_,volume,btc_RSI,btc_MACD,btc_macsignal,btc_macdhist,btc_ADX,btc_Aroon,btc_Trendmode,btc_two_crows,btc_THREE_BLACK_CROWS,btc_THREE_INSIDE_UP_DOWN,CDL_3_LINE_STRIKE,CDL_3_OUTSIDE,CDL_3_STARS_IN_SOUTH,CDL_3_WHITE_SOLDIERS,CDL_ABANDONED_BABY,CDL_ADVANCE_BLOCK,btc_CDL_BELT_HOLD,btc_CDL_BREAK_AWAY,btc_CDL_CLOSING_MARUBOZU
3861,1664429400,19538.7,19544.7,19537.8,19537.8,4.96875672,97083.621494029,52.91788385448059,16.524206472706283,19.436548383117156,-2.9123419104108734,19.473672116283847,28.571428571428573,1,0,0,0,0,0,0,0,0,0,0,0,0
3862,1664429700,19537.4,19568.3,19509.2,19512.4,1.91729231,37478.228780967,47.05245057017313,13.449923070107616,18.239223320515247,-4.789300250407631,18.53274298675862,-57.142857142857146,1,0,0,-100,0,0,0,0,0,0,0,0,0
3863,1664430000,19513.0,19517.1,19489.1,19489.1,48.48858351,945490.272828241,42.40879065120194,9.469326037702558,16.48524386395271,-7.015917826250153,18.257819573510847,-64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,-100
3864,1664430300,19491.0,19497.7,19412.9,19463.8,108.05364194,2099365.765104894,38.02095398996069,4.682236310090957,14.12464235318036,-9.442406043089402,19.632952123173528,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3865,1664430600,19460.2,19460.2,19424.1,19448.6,4.05764284,78884.037582759,35.635427272774926,-0.10624049661055324,11.278465783222178,-11.38470627983273,20.90986091928887,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,1664430900,19448.8,19453.0,19421.3,19427.6,5.19288276,100982.49436817,32.592834708363675,-5.192240497082821,7.984324527161178,-13.176565024243999,22.14588062357572,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,1664431200,19427.6,19454.3,19416.3,19450.4,4.56082259,88603.478023932,38.711299662700036,-7.871206023417471,4.813218417045448,-12.68442444046292,23.387258880266,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,1664431500,19450.9,19451.0,19414.3,19421.0,2.31880974,45051.606114781,34.37804019387464,-11.685475089998363,1.5134797156366857,-13.198954805635049,24.579093332556624,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,-100,0,0
3869,1664431800,19423.2,19431.3,19390.4,19390.4,101.77905577,1975114.997218156,30.54552946474948,-16.44422952525565,-2.0780621325417816,-14.36616739271387,26.13266834044958,-100.0,0,0,0,0,0,-100,0,0,0,0,0,0,-100
3870,1664432100,19399.7,19400.0,19337.4,19338.6,63.2950936,1225701.621344562,25.386202801757303,-23.17020057058471,-6.296489820150368,-16.87371075043434,28.340321544595554,-100.0,0,0,0,0,0,0,0,0,0,0,-100,0,-100
3871,1664432400,19351.8,19372.5,19307.0,19316.3,8.14825684,157521.88506275,23.542630628931303,-29.660224737122917,-10.969236803544877,-18.69098793357804,30.72704028990407,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,1664432700,19316.2,19364.5,19306.5,19364.5,2.37253269,45875.00036041,34.59815306947245,-31.71903203385955,-15.119195849607813,-16.599836184251735,32.948579020925905,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,100
3873,1664433000,19363.4,19370.6,19306.5,19306.7,22.32924999,431726.577119783,29.15407156887894,-36.48307214077795,-19.39197110784184,-17.09110103293611,34.72412406217554,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-100
3874,1664433300,19306.5,19339.9,19303.1,19319.9,2.16660466,41869.900520423,31.793607384142184,-39.16351842765653,-23.346280571804776,-15.81723785585175,36.41714914533887,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,1664433600,19329.5,19365.1,19329.5,19363.2,2.08888075,40408.654656979,39.7265992280852,-38.361767735124886,-26.349378004468797,-12.01238973065609,36.80087580041732,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,100,0,100
3876,1664433900,19365.5,19414.4,19361.3,19410.5,11.93981286,231730.121171069,46.98099768459404,-34.53654293015643,-27.986810989606322,-6.549731940550107,35.32237368431255,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,100,0,100
3877,1664434200,19410.5,19410.5,19374.5,19393.2,0.94826842,18383.307953647,44.85456328949384,-32.15100161327791,-28.819649114340642,-3.331352498937271,33.949478862215265,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,1664434500,19393.3,19407.6,19393.3,19397.2,1.08049427,20963.535922673,45.469132406011276,-29.68210054059091,-28.992139399590695,-0.6899611410002144,32.674647955982074,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,1664434800,19397.2,19409.1,19370.8,19377.2,4.87867191,94603.239901399,42.895046803051464,-28.592912267045904,-28.912293973081738,0.31938170603583416,32.05180907288296,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,1664435100,19383.9,19401.6,19327.1,19327.1,6.84614471,132626.213206923,37.21199419714627,-30.405362049834366,-29.210907588432264,-1.1944544614021027,32.36278592146014,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,-100
3881,1664435400,19326.0,19326.0,19293.0,19310.8,3.79576182,73290.025181647,35.56122700311353,-32.52542311454454,-29.87381069365472,-2.651612420889819,33.20094324907986,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,1664435700,19307.2,19376.2,19307.1,19370.0,1.82306089,35212.1687752,45.08880598969427,-30.39731979003409,-29.978512512930592,-0.41880727710349674,32.32319957913213,-92.85714285714286,0,0,0,0,0,0,0,0,0,0,100,0,0
3883,1664436000,19370.1,19370.1,19320.5,19344.4,6.68908165,129312.477599649,42.18419482923553,-29.90639914897838,-29.96408984014015,0.0576906911617705,31.50815188560924,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,1664436300,19337.2,19337.2,19301.2,19332.0,17.16182889,331598.722106298,40.81274026094232,-29.951893457771803,-29.96165056366648,0.009757105894678375,31.129463897363337,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,1664436600,19332.0,19336.0,19309.3,19335.4,9.23437204,178456.028911533,41.3755381318296,-29.491098584996507,-29.867540167932486,0.3764415829359784,30.777825051134993,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,1664436900,19335.4,19335.4,19260.9,19297.7,14.7480561,284421.575803933,37.15656388850604,-31.064128886253457,-30.10685791159668,-0.957270974656776,31.31025591290186,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,-100,0,0
3887,1664437200,19297.8,19318.6,19297.6,19301.0,2.39890116,46327.207440321,37.754873317307094,-31.824075385913602,-30.450301406460063,-1.3737739794535386,31.804655998828235,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3888,1664437500,19301.0,19337.6,19301.0,19321.3,5.71087166,110353.784947395,41.447841893077126,-30.916634178127424,-30.543567960793535,-0.3730662173338892,31.581787793537142,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3889,1664437800,19316.9,19328.6,19309.5,19324.2,5.66025732,109323.234044431,41.977448897187536,-29.71123929110763,-30.377102226856355,0.6658629357487236,31.374838745766848,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3890,1664438100,19325.3,19331.0,19306.6,19311.6,23.80401636,459744.716182742,40.273007375609836,-29.19716942580999,-30.14111566664708,0.9439462408370929,31.244198963463425,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3891,1664438400,19316.2,19364.6,19312.2,19357.9,59.9957272,1160647.188220985,48.5413683203473,-25.75257341611723,-29.26340721654111,3.5108338004238817,29.910988625338756,-64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0
3892,1664438700,19357.8,19376.0,19327.1,19369.2,1.64570512,31854.327559756,50.347992134440176,-22.064415399290738,-27.823608853091038,5.7591934538003,28.305766268996962,-50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3893,1664439000,19369.2,19398.7,19364.8,19392.4,12.06892584,234046.258180033,53.92461152789198,-17.512047455918946,-25.76129657365662,8.249249117737673,26.43716031361541,-50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3894,1664439300,19384.2,19386.5,19361.3,19381.9,4.74357944,91946.752626964,52.09557351048861,-14.308176415375783,-23.47067254200045,9.162496126624667,24.595542462553134,-42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,1664439600,19382.0,19382.0,19350.2,19377.0,3.04730458,59016.753348266,51.222426602139706,-11.886223837998841,-21.15378280120013,9.267558963201289,23.133326895667985,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3896,1664439900,19372.5,19377.0,19357.0,19360.8,0.86724994,16795.922156756,48.337879031510624,-10.78528684293633,-19.08008360954737,8.29479676661104,21.77555529784606,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,1664440200,19351.7,19355.9,19342.0,19350.3,0.78273278,15141.878286902,46.509694575050695,-10.417519754624664,-17.347570838562827,6.930051083938164,20.989067404881077,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,1664440500,19342.0,19368.1,19320.9,19368.1,2.31563742,44777.779416521,49.96451830079298,-8.964694118276384,-15.670995494505538,6.706301376229154,20.8639978213524,50.0,0,0,0,0,0,0,0,0,0,0,0,0,100
3899,1664440800,19368.9,19369.0,19299.3,19309.1,9.11025721,175885.028894879,40.603361878631596,-11.206602492879028,-14.778116894180236,3.571514401301208,21.29452067881257,50.0,0,0,0,0,0,0,0,0,0,0,-100,0,0
3900,1664441100,19312.3,19370.5,19304.5,19367.1,2.28140182,44125.726214809,50.434578518582185,-9.45794523800214,-13.714082562944617,4.256137324942477,21.630510072334825,50.0,0,0,0,0,0,0,0,0,0,0,0,0,100
3901,1664441400,19367.1,19367.1,19338.9,19357.5,2.81580361,54485.284351198,48.989225615007015,-8.530178845936462,-12.677301819542986,4.147122973606525,21.942500223462634,42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,1664441700,19355.6,19360.0,19339.8,19359.9,1.65375418,31997.58137336,49.37979133859628,-7.559204048884567,-11.653682265411302,4.094478216526735,22.2322053637956,-42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,1664442000,19358.1,19358.1,19330.1,19345.1,0.51422555,9947.068217228,46.990456418162836,-7.582404974225938,-10.83942680717423,3.2570218329482916,22.785488604953517,-42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,1664442300,19346.0,19379.5,19335.0,19379.5,1.50839206,29189.984748129,52.71725456912611,-5.4876165318528365,-9.769064752109951,4.281448220257115,22.247371155328757,-42.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,100
3905,1664442600,19376.5,19424.5,19374.3,19419.5,4.90435091,95218.613975002,58.35158738269828,-1.3820444086486532,-8.091660683417691,6.709616274769038,21.249749546725983,42.85714285714286,0,0,0,0,0,0,0,0,0,0,100,0,0
3906,1664442900,19421.0,19432.0,19405.2,19432.0,16.50754345,320723.61292502,59.9574068222435,2.666941067098378,-5.939940333314477,8.606881400412856,20.55499553256601,50.0,0,0,0,0,0,0,0,0,0,-100,0,0,0
3907,1664443200,19431.9,19441.9,19416.7,19418.0,27.80557643,540293.723970152,57.292988332477194,5.060157154377521,-3.7399208357760774,8.800077990153598,20.212270846984808,57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,1664443500,19419.9,19434.7,19405.6,19430.9,3.80500904,73865.46909975,59.09668881636545,7.695106783387018,-1.4529153119434581,9.148022095330477,19.442396270506787,57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,1664443800,19430.9,19452.7,19415.3,19452.7,3.11862357,60595.588159469,62.01623103921794,11.025423332263017,1.0427524168978373,9.98267091536518,19.290848300658528,71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,1664444100,19453.0,19481.9,19447.8,19479.4,9.92675703,193264.283038835,65.2845094961505,15.171228727460402,3.8684476790103504,11.302781048450052,19.929939057591245,78.57142857142857,0,0,0,0,0,0,0,100,0,0,0,0,100
3911,1664444400,19479.4,19479.4,19445.5,19452.2,4.21860676,82062.231822713,59.653346078839355,16.736418452226644,6.44204183365361,10.294376618573034,20.421918417329447,78.57142857142857,0,0,0,0,0,0,0,0,0,0,-100,0,0
3912,1664444700,19450.6,19500.0,19433.1,19500.0,8.20320342,159795.292039775,65.31533668461236,20.659729530594632,9.285579373041815,11.374150157552817,21.383338261964326,92.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,100
3913,1664445000,19500.0,19500.0,19480.4,19493.8,6.01602417,117304.277100569,64.05961208524424,23.236611462314613,12.075785790896374,11.16082567141824,22.27608526055386,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,1664445300,19493.8,19502.2,19479.4,19493.5,0.23047714,4491.836403757,63.99549955538335,25.05720450419176,14.672069533555451,10.385134970636308,23.16086145910004,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,1664445600,19495.4,19495.4,19473.9,19478.9,1.50188387,29271.212874992,60.806008488433626,25.40551048096677,16.818757723037713,8.586752757929055,23.685913645369983,78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
3916,1664445900,19478.9,19482.7,19444.2,19446.6,4.68585983,91233.929308163,54.35210223285928,23.520022581036756,18.159010694637523,5.361011886399233,22.756277198852647,78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,-100
3917,1664446200,19446.7,19461.4,19429.4,19441.2,4.40354285,85639.488852266,53.332930141286205,21.454680216094857,18.81814459892899,2.636535617165869,21.296775090459498,78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
3918,1664446500,19441.2,19444.8,19418.3,19423.1,4.93906586,95971.601611381,49.95187342788352,18.512816044560168,18.757078888055226,-0.24426284349505778,20.029335676062182,71.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3919,1664446800,19423.0,19450.9,19418.0,19449.5,9.02525894,175302.797496569,54.484276229750826,17.533662662026472,18.512395642849476,-0.9787329808230041,18.60931462020172,64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,100
3920,1664447100,19449.5,19450.0,19444.3,19445.5,13.17745481,256242.871127324,53.690894741108806,16.337713279379386,18.077459170155457,-1.7397458907760708,17.290723639759857,57.142857142857146,1,0,0,0,0,0,0,0,0,0,0,0,0
3921,1664447400,19445.6,19445.6,19430.7,19430.9,9.51183118,184867.690601437,50.78408848190613,14.351455495485425,17.33225843522145,-2.9808029397360265,16.624984946324847,42.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
3922,1664447700,19430.9,19438.2,19416.3,19437.8,39.77134574,772337.39389161,52.103854459460855,13.024691046728549,16.47074495752287,-3.4460539107943227,16.545790987948358,42.85714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0
3923,1664448000,19436.8,19445.6,19424.6,19430.7,5.3752178,104458.840224411,50.60023522530193,11.410623861458589,15.458720738310015,-4.048096876851426,16.114092351997908,35.714285714285715,1,0,0,0,0,0,0,0,0,0,0,0,0
3924,1664448300,19430.7,19430.7,19415.8,19417.5,8.2513441,160281.549219605,47.83631199493031,9.220465020327538,14.21106959471352,-4.990604574385982,16.04988747518612,-71.42857142857143,1,0,0,0,0,0,0,0,0,0,-100,0,-100
3925,1664448600,19417.5,19449.3,19417.5,19448.1,11.48436896,223198.831367216,54.096043914168526,9.185197159960808,13.205895107762977,-4.020697947802169,15.109357396275072,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,100,0,100
3926,1664448900,19448.5,19484.9,19443.3,19480.3,4.74061671,92247.128026049,59.59122779204547,10.974325942035648,12.759581274617512,-1.7852553325818636,15.152538842844743,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,1664449200,19482.0,19484.6,19437.4,19440.7,3.2929373,64109.624333618,51.43620741898164,9.954991498594609,12.198663319412931,-2.2436718208183226,14.93432574812998,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,1664449500,19449.1,19463.8,19387.6,19387.6,23.55895864,457987.373254803,42.948755624663384,5.892019498314767,10.9373345551933,-5.0453150568785325,14.774894239054307,-100.0,0,0,0,0,0,-100,0,0,0,0,0,0,-100
3929,1664449800,19386.8,19431.3,19386.8,19422.3,31.05255919,602733.913030565,48.884566646089915,4.629713379588793,9.675810320072397,-5.046096940483604,14.650625331411316,-100.0,0,0,0,0,0,0,0,0,0,0,100,0,0
3930,1664450100,19419.8,19452.4,19419.4,19452.4,0.41851778,8129.614915995,53.4125572845074,5.354729818838678,8.811594219825654,-3.4568644009869764,13.746290077461467,-21.42857142857143,0,0,0,0,0,0,0,0,0,0,100,0,100
3931,1664450400,19460.3,19523.5,19460.3,19521.0,19.45600514,379470.403682585,61.732587044160724,9.948832099038555,9.039041795668235,0.9097903033703201,14.529279416634566,14.285714285714286,0,0,0,0,0,0,0,0,0,0,100,0,100
3932,1664450700,19523.6,19548.8,19475.3,19475.3,4.11513064,80400.66084824,54.72142257821396,10.829049167354242,9.397043270005437,1.4320058973488052,15.746640911931673,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,-100
3933,1664451000,19481.7,19499.0,19470.8,19488.3,1.11849836,21794.705896743,56.24381618350242,12.198812995833578,9.957397215171065,2.2414157806625123,16.715747223468313,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,1664451300,19499.9,19517.6,19498.1,19516.6,2.17378687,42416.292520947,59.440874284737866,14.854561124899192,10.936829997116691,3.917731127782501,17.973989177502578,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,1664451600,19513.6,19513.6,19482.8,19485.2,9.16298937,178730.637968238,54.66807906949731,14.978264575387584,11.74511691277087,3.233147662616714,18.574757546714686,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,1664451900,19496.1,19531.5,19496.1,19512.9,70.59635598,1377679.816329226,57.88100295659385,16.57108078058809,12.710309686334314,3.860771094253776,19.497334275899743,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,1664452200,19517.5,19537.8,19495.0,19495.1,4.34529729,84812.172763473,55.17479028915167,16.630786814090243,13.4944051118855,3.1363817022047424,20.47936804729369,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,1664452500,19495.0,19509.7,19495.0,19507.1,0.07287985,1420.931938619,56.64641416792466,17.225555489723774,14.240635187453154,2.98492030227062,21.39125654930235,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,1664452800,19504.3,19509.1,19469.4,19474.0,0.65288276,12723.865520677,51.612975045645314,15.57122857027207,14.506753864016938,1.0644747062551314,21.212787452934748,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,1664453100,19469.6,19477.0,19440.0,19448.5,0.40015982,7786.485769965,48.06927587537266,12.578781253971101,14.12115934200777,-1.5423780880366689,20.048686243652693,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,1664453400,19440.0,19444.6,19406.0,19425.2,13.7165755,266291.082475465,45.027178498005895,8.672459024801356,13.031419278566487,-4.358960253765131,19.222632650686567,21.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,1664453700,19418.1,19418.1,19336.0,19336.0,28.1089683,544676.854971664,35.70992202382155,0.16617615917130024,10.45837065468745,-10.29219449551615,19.898137153079386,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,-100,0,-100
3943,1664454000,19336.0,19358.7,19302.3,19357.6,19.77358425,382068.669895554,39.001513693726736,-5.381494546916656,7.290397614366628,-12.671892161283285,21.0484109460538,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,1664454300,19357.6,19407.1,19334.1,19400.1,8.60545334,166895.721880688,44.971452926951045,-7.261659982203128,4.3799860950526766,-11.641646077255803,20.785320063484313,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,1664454600,19392.3,19401.8,19341.5,19382.3,35.82039398,694144.324754657,43.07018490207361,-9.753529430450726,1.5532829899519962,-11.306812420402721,20.541021386812652,-78.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,1664454900,19371.9,19403.3,19212.5,19212.5,103.71521902,2000631.821398308,30.028317264063,-21.719068820471875,-3.1011873721327783,-18.617881448339098,22.070447353063678,-100.0,0,0,0,-100,0,0,0,0,0,0,0,0,-100
3947,1664455200,19211.3,19250.0,19126.0,19237.1,248.9127297,4772002.429530149,33.184918061766446,-29.648757774732076,-8.410701452652638,-21.238056322079437,24.223945426192408,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,1664455500,19225.3,19228.9,19165.6,19222.3,98.29330222,1885324.330597032,32.242513192263516,-36.59629821679482,-14.047820805481075,-22.548477411313748,26.22362220838337,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,1664455800,19209.7,19214.5,19175.0,19180.8,18.4809924,354652.403522661,29.695892741112033,-44.26929932988787,-20.092116510362438,-24.177182819525434,28.080464934703553,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,1664456100,19175.7,19213.8,19175.7,19213.8,25.64096647,492563.072702081,34.14981720770707,-48.03386269886687,-25.680465748063323,-22.353396950803546,29.80467603771515,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,1664456400,19213.8,19222.3,19200.0,19210.9,3.36878405,64693.201288392,33.946289658112384,-50.752251943609735,-30.694822987172607,-20.05742895643713,31.157365638763668,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,1664456700,19208.0,19215.4,19200.0,19208.7,25.84666828,496389.19406964,33.7818043814965,-52.56278897266748,-35.068416184271584,-17.494372788395893,32.413434554023006,-64.28571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,1664457000,19214.3,19294.4,19210.8,19294.4,63.08010654,1215602.040758102,44.96822322350439,-48.41803188267659,-37.73833932395259,-10.679692558724,31.480674213148724,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,100,0,100
3954,1664457300,19291.4,19292.8,19267.6,19270.1,10.54295316,203341.594736436,42.76232641191123,-46.053789458532265,-39.401429350868526,-6.652360107663739,30.614539610908317,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,1664457600,19275.9,19355.1,19270.1,19355.1,9.63634435,186151.068622412,51.68957552252004,-38.66466860499713,-39.254077201694244,0.5894085966971119,28.50551033687433,-42.85714285714286,0,0,0,0,0,0,0,0,0,0,100,0,100
3956,1664457900,19353.8,19353.8,19310.8,19310.8,0.88037267,17033.184896948,47.52890811121946,-34.978439094335045,-38.39894958022241,3.4205104858873625,26.54712601098563,-35.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,1664458200,19312.5,19319.8,19283.2,19300.1,3.74143826,72212.677300742,46.55418008691436,-32.30896169348853,-37.18095200287563,4.871990309387101,25.24368413689169,-21.42857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3958,1664458500,19312.9,19315.1,19255.6,19258.0,19.57849953,377748.044036127,42.83216094312453,-32.34250242917187,-36.213262088134876,3.870759658963003,24.510152455035385,-21.42857142857143,0,0,0,0,0,0,0,0,0,0,-100,0,-100
3959,1664458800,19248.9,19253.6,19221.7,19225.7,15.17196074,291753.139874969,40.17807973826273,-33.964059785666905,-35.76342162764128,1.799361841974374,24.362436318552405,-7.142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0
3960,1664459100,19240.8,19240.8,19044.0,19044.0,46.04511152,880269.898308424,29.212161524850245,-45.69726941953559,-37.75019118602014,-7.947078233515448,26.061554165595222,-100.0,1,0,0,0,0,0,0,0,0,0,-100,0,-100
3961,1664459400,19044.7,19044.7,18940.4,18950.1,173.73461793,3303096.939843075,25.360031305629505,-60.22592140306733,-42.24533722942958,-17.98058417363775,28.277292610165684,-42.85714285714286,1,0,0,0,0,0,0,0,0,0,-100,0,0
3962,1664459700,18951.6,19035.7,18926.7,19016.6,55.87016464,1061826.753316491,32.18076208919858,-67.34915154883493,-47.26610009331065,-20.083051455524277,30.408168687538932,-50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963,1664460000,19024.1,19074.6,18987.1,19005.4,17.38580387,330687.291710213,31.656078317295872,-73.06385078631138,-52.425650231910794,-20.638200554400584,31.616350210420993,-50.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3964,1664460300,19005.4,19005.5,18910.6,18950.0,47.97465434,909762.190637109,29.12640405175278,-80.21106522837363,-57.98273323120336,-22.228331997170265,33.21325856934664,-64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0
3965,1664460600,18950.0,18985.4,18914.8,18954.6,28.49385441,539919.421372614,29.629247086735326,-84.88168358086114,-63.362523301134914,-21.519160279726222,34.69610204549189,-64.28571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0
3966,1664460900,18952.1,18958.8,18900.0,18906.7,63.6978419,1205238.607866091,27.445597137104034,-90.62989155674586,-68.81599695225711,-21.813894604488752,36.163589757280775,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
3967,1664461200,18912.1,18923.0,18849.1,18899.5,58.22287169,1100022.474795161,27.12202863325842,-94.77420767016883,-74.00763909583945,-20.766568574329384,37.82223739151236,-85.71428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0
3968,1664461500,18899.5,18983.2,18880.1,18968.0,29.17297717,552196.796232298,34.976333741563124,-93.10459262370205,-77.82702980141197,-15.27756282229008,38.16157705625096,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,1664461800,18969.4,18984.3,18928.5,18984.3,23.97655887,454344.696723492,36.72389710978303,-89.87930062223313,-80.2374839655762,-9.641816656656928,38.455584422956065,-85.71428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,1664462100,18984.3,18986.1,18952.1,18978.6,9.79320097,185804.280512095,36.35593027568724,-86.7411843186128,-81.53822403618352,-5.202960282429274,38.691630964888425,-78.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0
3971,1664462400,18976.7,19016.8,18960.0,19016.8,14.91482688,283171.626283966,40.64801561752422,-81.10253608169296,-81.45108644528541,0.3485503635924516,38.27677125674783,-71.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,100
3972,1664462700,19011.1,19222.4,19009.1,19191.4,90.17818483,1727399.574585781,55.43986468279121,-65.43001553521026,-78.24687226327038,12.816856728060117,36.146844093897094,-64.28571428571429,0,0,0,0,0,100,0,0,0,0,100,0,0
3973,1664463000,19184.3,19198.5,19139.9,19170.4,8.93534051,171283.053700331,53.70617569778682,-53.45152358521591,-73.28780252765948,19.83627894244357,34.1690545855357,-57.142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,1664463300,19168.5,19263.2,19159.8,19220.7,18.87078432,362772.466336405,57.16170499397869,-40.33049647882581,-66.69634131789275,26.365844839066938,32.99926602221422,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,1664463600,19215.6,19236.3,19195.2,19195.3,3.60561392,69318.254451789,54.93190161749345,-30.908136489957542,-59.5387003523057,28.63056386234816,31.91303378484428,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,1664463900,19191.3,19232.9,19191.3,19231.0,8.45440441,162507.968418067,57.444572106502456,-20.926162311334338,-51.81619274411143,30.890030432777095,30.844838500979197,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,1664464200,19211.0,19267.8,19174.2,19258.7,35.31978902,679060.232606285,59.33884378233578,-11.067776490843244,-43.666509493457795,32.59873300261455,30.23169826976999,71.42857142857143,0,0,0,0,0,100,0,0,0,0,0,0,0
